TimeSeries ID,container/max_request_concurrencies.cloud_run_revision.ALIGN_DELTA.REDUCE_PERCENTILE_95.metric.type="run.googleapis.com/container/max_request_concurrencies" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization3" AND resource.labels."service_name"="ollama-llama".project_id:llm-workload-characterization3.service_name:ollama-llama
Mon May 26 2025 00:12:00 GMT+0300 (GMT+03:00),433.75
Mon May 26 2025 00:13:00 GMT+0300 (GMT+03:00),433.75
Mon May 26 2025 00:14:00 GMT+0300 (GMT+03:00),428.75
Mon May 26 2025 00:15:00 GMT+0300 (GMT+03:00),433.75
Mon May 26 2025 00:16:00 GMT+0300 (GMT+03:00),443.75
Mon May 26 2025 00:17:00 GMT+0300 (GMT+03:00),448.75
Mon May 26 2025 00:18:00 GMT+0300 (GMT+03:00),438.75
Mon May 26 2025 00:19:00 GMT+0300 (GMT+03:00),428.75
Mon May 26 2025 00:20:00 GMT+0300 (GMT+03:00),428.75
Mon May 26 2025 00:21:00 GMT+0300 (GMT+03:00),428.75
Mon May 26 2025 00:22:00 GMT+0300 (GMT+03:00),423.75
Mon May 26 2025 00:23:00 GMT+0300 (GMT+03:00),423.75
Mon May 26 2025 00:24:00 GMT+0300 (GMT+03:00),478.75
Mon May 26 2025 00:25:00 GMT+0300 (GMT+03:00),493.75
Mon May 26 2025 00:26:00 GMT+0300 (GMT+03:00),498.75
Mon May 26 2025 00:27:00 GMT+0300 (GMT+03:00),517.5
Mon May 26 2025 00:28:00 GMT+0300 (GMT+03:00),517.5
Mon May 26 2025 00:29:00 GMT+0300 (GMT+03:00),506.5
Mon May 26 2025 00:30:00 GMT+0300 (GMT+03:00),153.25
Mon May 26 2025 00:31:00 GMT+0300 (GMT+03:00),83.25
Mon May 26 2025 00:32:00 GMT+0300 (GMT+03:00),43.5
Mon May 26 2025 00:33:00 GMT+0300 (GMT+03:00),9.75
Mon May 26 2025 00:34:00 GMT+0300 (GMT+03:00),0.95
